tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-01-03,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,1779,1779,0,2754,2719,0,26,19,0,7,1495,1059,13,0,0,0,3,3,0,0,0,0,0,0,0,0,
2021-01-03,32,Provinsi Jawa Barat,3209,KAB. CIREBON,5573,5573,0,567,465,0,17,0,0,17,1935,1395,66,0,0,0,0,0,0,0,0,0,0,41,0,0,
2021-01-03,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,4141,4141,0,970,947,0,60,0,0,60,1181,944,29,0,0,0,0,0,0,1,0,0,1,11,14,0,
2021-01-03,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2309,2309,0,1391,1369,0,23,0,0,23,970,702,20,0,0,0,11,11,0,0,0,0,0,0,0,0,
2021-01-03,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,4001,4001,0,1999,1919,0,84,0,0,84,648,636,12,100,100,0,10,10,0,0,0,0,0,0,0,0,
2021-01-03,32,Provinsi Jawa Barat,3213,KAB. SUBANG,455,455,0,5865,5803,0,19,19,0,0,295,284,11,0,0,0,0,0,0,0,0,0,0,0,21,0,
2021-01-03,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,1769,1769,0,1229,1134,0,16,1,0,15,1247,1084,33,0,0,0,0,0,0,2,0,0,2,4,4,0,
2021-01-03,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,7090,7090,0,7287,7188,0,60,0,0,60,5199,3647,113,36,36,0,5,5,0,1,0,0,1,239,132,0,
2021-01-03,32,Provinsi Jawa Barat,3216,KAB. BEKASI,12243,12243,0,11306,10953,0,330,269,0,61,3517,2504,44,66,66,0,18,18,0,0,0,0,0,43,163,0,
2021-01-03,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,1502,1502,0,898,818,0,43,5,0,38,1060,876,11,0,0,0,0,0,0,0,0,0,0,1,63,0,
2021-01-03,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1494,1494,0,727,709,0,3,0,0,3,108,107,1,111,111,0,0,0,0,0,0,0,0,0,0,0,
2021-01-03,32,Provinsi Jawa Barat,3271,KOTA BOGOR,3864,3864,0,3622,3419,0,80,11,0,69,2132,2046,51,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-03,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,5393,5393,0,1186,1183,0,20,2,0,18,697,679,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-03,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,16281,16281,0,10236,10012,0,174,150,0,24,4465,3856,77,94,94,0,12,12,0,0,0,0,0,50,110,0,
2021-01-03,32,Provinsi Jawa Barat,3274,KOTA CIREBON,2974,2974,0,473,443,0,2,1,0,1,348,341,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-03,32,Provinsi Jawa Barat,3275,KOTA BEKASI,17417,17417,0,12055,11745,0,669,536,0,133,8278,5976,133,147,147,0,0,0,0,2,2,0,0,246,270,0,
2021-01-03,32,Provinsi Jawa Barat,3276,KOTA DEPOK,21090,21090,0,12009,11764,0,32,0,25,7,8601,5903,188,156,156,0,0,0,0,0,0,0,0,437,158,0,
2021-01-03,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,11949,11949,0,1837,1807,0,9,0,0,9,2006,1777,38,56,56,0,0,0,0,0,0,0,0,0,0,0,
2021-01-03,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,1994,1109,27,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-03,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1813,1813,0,731,708,0,1,0,0,1,306,223,9,0,0,0,0,0,0,0,0,0,0,3,0,0,
2021-01-04,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,32135,31629,174,0,0,0,0,0,0,0,0,0,0,37,30,0,
2021-01-04,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,6827,6125,0,398,118,17,263,582,543,11,0,0,0,0,0,0,0,0,0,0,7,14,0,
2021-01-04,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,3311,3311,0,6133,6088,0,121,31,0,90,1886,1539,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-04,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,916,916,0,1813,1703,0,10,3,0,7,88,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-04,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3940,3880,60,3008,2850,0,31,0,0,31,2872,2165,19,0,0,0,0,0,0,0,0,0,0,9,0,0,
2021-01-04,32,Provinsi Jawa Barat,3205,KAB. GARUT,16230,16230,0,4459,4450,0,0,0,0,0,2708,2277,39,339,339,0,144,144,0,0,0,0,0,197,12,0,
2021-01-04,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1827,1827,0,1829,1808,0,13,4,0,9,235,233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-04,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,15643,15643,0,2140,2117,2,3,3,0,0,745,467,14,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-01-04,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,1899,1899,0,2758,2723,0,27,19,0,8,1495,1059,13,120,120,0,4,4,0,1,0,0,1,0,0,0,
2021-01-04,32,Provinsi Jawa Barat,3209,KAB. CIREBON,5573,5573,0,567,465,0,17,0,0,17,1962,1395,66,0,0,0,0,0,0,0,0,0,0,27,0,0,
2021-01-04,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,4183,4183,0,970,947,0,60,0,0,60,1188,973,29,42,42,0,0,0,0,0,0,0,0,7,29,0,
2021-01-04,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2379,2379,0,1392,1370,0,26,0,0,26,988,747,20,70,70,0,1,1,0,3,0,0,3,18,45,0,
2021-01-04,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,4001,4001,0,1999,1919,0,84,0,0,84,648,636,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-04,32,Provinsi Jawa Barat,3213,KAB. SUBANG,455,455,0,5865,5803,0,19,19,0,0,301,284,11,0,0,0,0,0,0,0,0,0,0,6,0,0,
2021-01-04,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,1774,1769,5,1229,1134,0,16,1,0,15,1253,1084,33,5,0,5,0,0,0,0,0,0,0,6,0,0,
2021-01-04,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,7242,7242,0,7313,7214,0,60,0,0,60,5332,3757,113,152,152,0,26,26,0,0,0,0,0,133,110,0,
2021-01-04,32,Provinsi Jawa Barat,3216,KAB. BEKASI,12323,12323,0,11339,10986,0,331,269,0,62,3609,2504,44,80,80,0,33,33,0,1,0,0,1,92,0,0,
2021-01-04,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,1502,1502,0,898,818,0,43,5,0,38,1067,877,11,0,0,0,0,0,0,0,0,0,0,7,1,0,
2021-01-04,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1494,1494,0,727,709,0,3,0,0,3,108,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-04,32,Provinsi Jawa Barat,3271,KOTA BOGOR,3864,3864,0,3622,3419,0,80,11,0,69,2132,2046,51,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-04,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,5672,5672,0,1222,1219,0,20,2,0,18,697,679,18,279,279,0,36,36,0,0,0,0,0,0,0,0,
2021-01-04,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,16281,16281,0,10236,10012,0,174,150,0,24,4506,3890,77,0,0,0,0,0,0,0,0,0,0,41,34,0,
2021-01-04,32,Provinsi Jawa Barat,3274,KOTA CIREBON,3107,3107,0,473,443,0,2,1,0,1,348,341,7,133,133,0,0,0,0,0,0,0,0,0,0,0,
2021-01-04,32,Provinsi Jawa Barat,3275,KOTA BEKASI,17582,17582,0,12055,11745,0,671,538,0,133,8739,6267,134,165,165,0,0,0,0,2,2,0,0,461,291,1,
2021-01-04,32,Provinsi Jawa Barat,3276,KOTA DEPOK,21090,21090,0,12009,11764,0,32,0,25,7,8631,6255,188,0,0,0,0,0,0,0,0,0,0,30,352,0,
2021-01-04,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,11949,11949,0,1837,1807,0,9,0,0,9,2006,1794,39,0,0,0,0,0,0,0,0,0,0,0,17,1,
2021-01-04,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,1994,1210,27,0,0,0,0,0,0,0,0,0,0,0,101,0,
2021-01-04,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1864,1864,0,743,720,0,1,0,0,1,306,231,9,51,51,0,12,12,0,0,0,0,0,0,8,0,
2021-01-05,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,32167,31663,174,0,0,0,0,0,0,0,0,0,0,32,34,0,
2021-01-05,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,6827,6125,0,398,118,17,263,582,543,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,3311,3311,0,6133,6088,0,121,31,0,90,1952,1539,16,0,0,0,0,0,0,0,0,0,0,66,0,0,
2021-01-05,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,916,916,0,1813,1703,0,10,3,0,7,88,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3940,3880,60,3008,2850,0,31,0,0,31,2872,2165,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3205,KAB. GARUT,16230,16230,0,4459,4450,0,0,0,0,0,2873,2286,40,0,0,0,0,0,0,0,0,0,0,165,9,1,
2021-01-05,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1848,1848,0,1832,1811,0,13,4,0,9,235,233,2,21,21,0,3,3,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,15643,15643,0,2140,2117,2,3,3,0,0,836,467,14,0,0,0,0,0,0,0,0,0,0,91,0,0,
2021-01-05,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,2024,2024,0,2762,2727,0,27,19,0,8,1495,1059,13,125,125,0,4,4,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3209,KAB. CIREBON,5573,5573,0,567,465,0,17,0,0,17,2010,1497,66,0,0,0,0,0,0,0,0,0,0,48,102,0,
2021-01-05,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,4200,4200,0,988,965,0,60,0,0,60,1223,998,29,17,17,0,18,18,0,0,0,0,0,35,25,0,
2021-01-05,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2379,2379,0,1392,1370,0,26,0,0,26,988,747,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,4021,4021,0,1999,1919,0,85,0,0,85,648,636,12,20,20,0,0,0,0,1,0,0,1,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3213,KAB. SUBANG,455,455,0,5865,5803,0,19,19,0,0,301,284,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,1774,1769,5,1229,1134,0,16,1,0,15,1256,1122,33,0,0,0,0,0,0,0,0,0,0,3,38,0,
2021-01-05,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,7349,7349,0,7313,7214,0,60,0,0,60,5536,3866,116,107,107,0,0,0,0,0,0,0,0,204,109,3,
2021-01-05,32,Provinsi Jawa Barat,3216,KAB. BEKASI,12404,12404,0,11363,11010,0,331,269,0,62,3617,2731,44,81,81,0,24,24,0,0,0,0,0,8,227,0,
2021-01-05,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,1502,1502,0,898,818,0,43,5,0,38,1176,899,11,0,0,0,0,0,0,0,0,0,0,109,22,0,
2021-01-05,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1494,1494,0,727,709,0,3,0,0,3,108,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3271,KOTA BOGOR,4315,4315,0,3694,3491,0,89,11,0,78,2132,2046,51,451,451,0,72,72,0,9,0,0,9,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,6017,6017,0,1262,1259,0,20,2,0,18,697,679,18,345,345,0,40,40,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,16281,16281,0,10236,10012,0,174,150,0,24,4557,3902,77,0,0,0,0,0,0,0,0,0,0,51,12,0,
2021-01-05,32,Provinsi Jawa Barat,3274,KOTA CIREBON,3135,3135,0,473,443,0,2,1,0,1,348,341,7,28,28,0,0,0,0,0,0,0,0,0,0,0,
2021-01-05,32,Provinsi Jawa Barat,3275,KOTA BEKASI,17741,17741,0,12055,11745,0,674,540,0,134,8739,6493,138,159,159,0,0,0,0,3,2,0,1,0,226,4,
2021-01-05,32,Provinsi Jawa Barat,3276,KOTA DEPOK,21554,21554,0,12086,11841,0,32,0,25,7,8911,6255,188,464,464,0,77,77,0,0,0,0,0,280,0,0,
2021-01-05,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,11949,11949,0,1837,1807,0,9,0,0,9,2011,1819,39,0,0,0,0,0,0,0,0,0,0,5,25,0,
2021-01-05,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,1994,1460,27,0,0,0,0,0,0,0,0,0,0,0,250,0,
2021-01-05,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1864,1864,0,743,720,0,1,0,0,1,309,235,9,0,0,0,0,0,0,0,0,0,0,3,4,0,
2021-01-06,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,32214,31716,175,0,0,0,0,0,0,0,0,0,0,47,53,1,
2021-01-06,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,6827,6125,0,398,118,17,263,582,547,11,0,0,0,0,0,0,0,0,0,0,0,4,0,
2021-01-06,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,3311,3311,0,6133,6088,0,121,31,0,90,1952,1539,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-06,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,916,916,0,1813,1703,0,10,3,0,7,88,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-06,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3940,3880,60,3008,2850,0,31,0,0,31,3055,2327,19,0,0,0,0,0,0,0,0,0,0,183,162,0,
2021-01-06,32,Provinsi Jawa Barat,3205,KAB. GARUT,16337,16337,0,4554,4545,0,0,0,0,0,2910,2330,40,107,107,0,95,95,0,0,0,0,0,37,44,0,
2021-01-06,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1879,1879,0,1832,1811,0,13,4,0,9,235,233,2,31,31,0,0,0,0,0,0,0,0,0,0,0,
2021-01-06,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,16557,16557,0,2152,2117,14,3,3,0,0,932,467,14,914,914,0,12,0,12,0,0,0,0,96,0,0,
2021-01-06,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,2024,2024,0,2772,2737,0,27,19,0,8,1559,1059,13,0,0,0,10,10,0,0,0,0,0,64,0,0,
2021-01-06,32,Provinsi Jawa Barat,3209,KAB. CIREBON,5573,5573,0,567,465,0,17,0,0,17,2047,1579,66,0,0,0,0,0,0,0,0,0,0,37,82,0,
2021-01-06,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,4222,4222,0,994,971,0,60,0,0,60,1223,1035,29,22,22,0,6,6,0,0,0,0,0,0,37,0,
2021-01-06,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2432,2432,0,1392,1370,0,28,0,0,28,1017,806,20,53,53,0,0,0,0,2,0,0,2,29,59,0,
2021-01-06,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,4071,4071,0,2019,1939,0,85,0,0,85,648,636,12,50,50,0,20,20,0,0,0,0,0,0,0,0,
2021-01-06,32,Provinsi Jawa Barat,3213,KAB. SUBANG,455,455,0,5865,5803,0,19,19,0,0,301,284,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-06,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,1874,1869,5,1232,1137,0,16,1,0,15,1257,1150,35,100,100,0,3,3,0,0,0,0,0,1,28,2,
2021-01-06,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,7544,7544,0,7316,7217,0,60,0,0,60,5830,4039,120,195,195,0,3,3,0,0,0,0,0,294,173,4,
2021-01-06,32,Provinsi Jawa Barat,3216,KAB. BEKASI,12459,12459,0,11433,11080,0,331,269,0,62,3805,2852,44,55,55,0,70,70,0,0,0,0,0,188,121,0,
2021-01-06,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,1502,1502,0,898,818,0,43,5,0,38,1199,929,12,0,0,0,0,0,0,0,0,0,0,23,30,1,
2021-01-06,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1494,1494,0,727,709,0,3,0,0,3,108,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-06,32,Provinsi Jawa Barat,3271,KOTA BOGOR,4315,4315,0,3694,3491,0,89,11,0,78,2132,2046,51,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-06,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,6017,6017,0,1262,1259,0,20,2,0,18,697,679,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-06,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,16387,16387,0,11493,11269,0,174,150,0,24,4605,4042,77,106,106,0,1257,1257,0,0,0,0,0,48,140,0,
2021-01-06,32,Provinsi Jawa Barat,3274,KOTA CIREBON,3135,3135,0,473,443,0,2,1,0,1,348,341,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-06,32,Provinsi Jawa Barat,3275,KOTA BEKASI,17914,17914,0,12055,11745,0,674,540,0,134,8739,6705,139,173,173,0,0,0,0,0,0,0,0,0,212,1,
2021-01-06,32,Provinsi Jawa Barat,3276,KOTA DEPOK,21836,21836,0,12139,11894,0,32,0,25,7,9269,6421,189,282,282,0,53,53,0,0,0,0,0,358,166,1,
2021-01-06,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,11983,11983,0,1864,1834,0,9,0,0,9,2070,1828,39,34,34,0,27,27,0,0,0,0,0,59,9,0,
2021-01-06,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,1994,1503,28,0,0,0,0,0,0,0,0,0,0,0,43,1,
2021-01-06,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1864,1864,0,743,720,0,1,0,0,1,315,235,9,0,0,0,0,0,0,0,0,0,0,6,0,0,
2021-01-07,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,32261,31743,175,0,0,0,0,0,0,0,0,0,0,47,27,0,
2021-01-07,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,6827,6125,0,533,118,17,398,582,552,11,0,0,0,0,0,0,135,0,0,135,0,5,0,
2021-01-07,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,3311,3311,0,6133,6088,0,121,31,0,90,1952,1539,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-07,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,916,916,0,1813,1703,0,10,3,0,7,88,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-07,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3940,3880,60,3008,2850,0,31,0,0,31,3055,2370,19,0,0,0,0,0,0,0,0,0,0,0,43,0,
2021-01-07,32,Provinsi Jawa Barat,3205,KAB. GARUT,16337,16337,0,4554,4545,0,0,0,0,0,2937,2348,40,0,0,0,0,0,0,0,0,0,0,27,18,0,
2021-01-07,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1882,1882,0,1833,1812,0,13,4,0,9,235,233,2,3,3,0,1,1,0,0,0,0,0,0,0,0,
2021-01-07,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,16557,16557,0,2152,2117,14,3,3,0,0,932,479,14,0,0,0,0,0,0,0,0,0,0,0,12,0,
2021-01-07,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,2024,2024,0,2776,2741,0,27,19,0,8,1559,1112,13,0,0,0,4,4,0,0,0,0,0,0,53,0,
2021-01-07,32,Provinsi Jawa Barat,3209,KAB. CIREBON,5573,5573,0,567,465,0,17,0,0,17,2047,1601,66,0,0,0,0,0,0,0,0,0,0,0,22,0,
2021-01-07,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,4261,4261,0,997,974,0,60,0,0,60,1277,1062,29,39,39,0,3,3,0,0,0,0,0,54,27,0,
2021-01-07,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2432,2432,0,1392,1370,0,28,0,0,28,1017,827,20,0,0,0,0,0,0,0,0,0,0,0,21,0,
2021-01-07,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,4121,4121,0,2029,1949,0,85,0,0,85,648,636,12,50,50,0,10,10,0,0,0,0,0,0,0,0,
2021-01-07,32,Provinsi Jawa Barat,3213,KAB. SUBANG,455,455,0,5865,5803,0,19,19,0,0,302,284,11,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-01-07,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,1894,1869,25,1232,1137,0,17,1,0,16,1257,1150,35,20,0,20,0,0,0,1,0,0,1,0,0,0,
2021-01-07,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,7577,7577,0,7325,7226,0,60,0,0,60,5904,4214,120,33,33,0,9,9,0,0,0,0,0,74,175,0,
2021-01-07,32,Provinsi Jawa Barat,3216,KAB. BEKASI,12516,12516,0,11481,11128,0,331,269,0,62,4011,2931,44,57,57,0,48,48,0,0,0,0,0,206,79,0,
2021-01-07,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,1502,1502,0,898,818,0,43,5,0,38,1213,941,12,0,0,0,0,0,0,0,0,0,0,14,12,0,
2021-01-07,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,1539,1539,0,727,709,0,3,0,0,3,108,107,1,45,45,0,0,0,0,0,0,0,0,0,0,0,
2021-01-07,32,Provinsi Jawa Barat,3271,KOTA BOGOR,4315,4315,0,3694,3491,0,89,11,0,78,2132,2049,51,0,0,0,0,0,0,0,0,0,0,0,3,0,
2021-01-07,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,6017,6017,0,1262,1259,0,20,2,0,18,697,679,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-07,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,16536,16536,0,11942,11718,0,174,150,0,24,4622,4080,77,149,149,0,449,449,0,0,0,0,0,17,38,0,
2021-01-07,32,Provinsi Jawa Barat,3274,KOTA CIREBON,3135,3135,0,473,443,0,2,1,0,1,348,341,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-07,32,Provinsi Jawa Barat,3275,KOTA BEKASI,18109,18109,0,12081,11771,0,679,544,0,135,9267,6882,139,195,195,0,26,26,0,5,4,0,1,528,177,0,
2021-01-07,32,Provinsi Jawa Barat,3276,KOTA DEPOK,21959,21959,0,12162,11917,0,32,0,25,7,9717,6757,189,123,123,0,23,23,0,0,0,0,0,448,336,0,
2021-01-07,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,11983,11983,0,1864,1834,0,9,0,0,9,2070,1833,41,0,0,0,0,0,0,0,0,0,0,0,5,2,
2021-01-07,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,1994,1646,28,0,0,0,0,0,0,0,0,0,0,0,143,0,
2021-01-07,32,Provinsi Jawa Barat,3279,KOTA BANJAR,1946,1946,0,744,721,0,1,0,0,1,315,247,9,82,82,0,1,1,0,0,0,0,0,0,12,0,
2021-01-08,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,32324,31778,175,0,0,0,0,0,0,0,0,0,0,63,35,0,
2021-01-08,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,6827,6125,0,533,118,17,398,582,563,11,0,0,0,0,0,0,0,0,0,0,0,11,0,
2021-01-08,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,3311,3311,0,6133,6088,0,121,31,0,90,1952,1539,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-08,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,1046,1046,0,1891,1781,0,16,3,0,13,88,86,2,130,130,0,78,78,0,6,0,0,6,0,0,0,
2021-01-08,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,3940,3880,60,3008,2850,0,31,0,0,31,3253,2485,19,0,0,0,0,0,0,0,0,0,0,198,115,0,
2021-01-08,32,Provinsi Jawa Barat,3205,KAB. GARUT,16370,16370,0,4622,4613,0,0,0,0,0,3146,2381,40,33,33,0,68,68,0,0,0,0,0,209,33,0,
2021-01-08,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,1882,1882,0,1833,1812,0,13,4,0,9,235,233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-08,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,16557,16557,0,2152,2117,14,3,3,0,0,932,480,14,0,0,0,0,0,0,0,0,0,0,0,1,0,
2021-01-08,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,2024,2024,0,2776,2741,0,27,19,0,8,1559,1261,13,0,0,0,0,0,0,0,0,0,0,0,149,0,
2021-01-08,32,Provinsi Jawa Barat,3209,KAB. CIREBON,5573,5573,0,567,465,0,17,0,0,17,2096,1689,66,0,0,0,0,0,0,0,0,0,0,49,88,0,
2021-01-08,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,4289,4289,0,1004,981,0,60,0,0,60,1288,1062,29,28,28,0,7,7,0,0,0,0,0,11,0,0,
2021-01-08,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,2470,2470,0,1392,1370,0,28,0,0,28,1017,827,21,38,38,0,0,0,0,0,0,0,0,0,0,1,
2021-01-08,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,4121,4121,0,2029,1949,0,85,0,0,85,648,636,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
